city,size_rank,date,rent,value,newconstruciton_count,newconstruciton_pricepersqft,rent_affordability,home_owner_affordability,years_for_downpayment,new_renter_income_needed,affordable_home_price,median_sale_price,unemployment,cpi,empl_services,empl_total_nonfarm,empl_mining,empl_wholesale,empl_localgov,empl_horeca,empl_professional_and_business_services,empl_transport_and_utilities,empl_information,empl_finance,empl_manufacuring,salary_hourly,electricity_price,population,fedfunds_rate
nyc,1.0,2023-09-30,3475.7590784334743,641743.6420891057,309.0,390.27052226246417,0.3828081916996589,0.5899936392436841,13.14858777766029,121270.774502923,325607.9786281678,615000.0,4.5,325.613,8016.5,10082.0,404.242234937659,394.344111517616,1038.1303333909,930.0101248628008,1652.04808057823,420.0,307.09074667172,827.491740625872,349.128426394836,37.79,0.252,19737.367,5.33
nyc,1.0,2023-10-31,3452.876639360584,644529.7674338714,295.0,391.4359861591696,0.3832912164940769,0.6089834747371865,13.169487473937778,121685.8380279743,315713.94816572405,611667.0,4.6,325.288,8076.8,10099.5,403.898206900458,392.593424464465,1039.7225188596,932.531239249246,1652.4895483317498,427.6,304.030802442821,828.3198959013409,348.78037825963094,38.0,0.233,19737.367,5.33
nyc,1.0,2023-11-30,3438.486895849546,647354.6639445851,279.0,404.6927444794953,0.3833029120424008,0.6024092367726157,13.18956988657411,121951.60396178722,320555.4160728162,601667.0,4.3,324.52,8125.5,10100.0,396.5494402666951,391.047808070918,1037.87015237204,930.770818361877,1653.49206451634,438.8,304.899509320569,827.0171755625951,347.772012634815,37.69,0.245,19737.367,5.33
nyc,1.0,2023-12-31,3457.0423335378982,650625.6186958369,243.0,403.0331395998659,0.3834085259783572,0.576844577819722,13.218989153355055,122247.3311584557,337736.685299125,600000.0,4.5,324.691,8151.8,10135.1,398.8898737016,393.73667039460406,1040.72691072944,932.548834656045,1654.98006382776,447.4,306.84763354315294,829.1030372392739,347.746321935154,37.98,0.241,19737.367,5.33
nyc,1.0,2024-01-31,3504.2571753246566,653788.1379286073,218.0,386.7151956323931,0.3839172961317814,0.5624156179707936,13.2277253834882,122886.06651534385,348951.7704763552,600000.0,4.5,328.006,7944.3,10162.3,400.19732004965294,393.822938054062,1042.59844646429,936.1140707352768,1648.07369054565,425.0,312.34363569956093,828.5927962975751,347.025490887745,38.5,0.265,19867.248,5.33
nyc,1.0,2024-02-29,3537.024173807028,658094.7124296036,217.0,388.6659170198657,0.38445763944641,0.5696303104662925,13.263684933166129,123504.61267610666,346262.70169182215,598333.0,4.6,328.606,7973.3,10149.3,397.581467697882,393.960237275204,1043.06964608137,940.8133716148259,1644.2026000188098,419.9,310.716234475578,828.449976068376,347.04829004968,38.57,0.255,,5.33
nyc,1.0,2024-03-31,3582.646019637671,663752.077068586,247.0,429.5704295704296,0.3849806349763675,0.5747191781330622,13.338373234336318,124016.98421924484,345827.5922289012,598500.0,4.3,329.829,8032.9,10175.7,402.220340053068,394.4899803267471,1044.99718780743,943.522970643137,1651.1651530631302,416.4,309.831419273922,827.5922350875591,347.220383863087,38.32,0.266,,5.33
nyc,1.0,2024-04-30,3588.926197732565,670241.0579907695,239.0,442.8581202683206,0.3847900793671944,0.5862305908957713,13.428316190385845,124289.03895628848,341496.644317805,605167.0,4.0,331.27,8084.2,10190.6,402.028761897132,394.698845842462,1046.39477816062,948.9404355674221,1646.82330214117,416.0,306.650659115476,826.86517894077,347.484971353449,38.2,0.259,,5.33
nyc,1.0,2024-05-31,3614.8770038493344,675167.9635635203,317.0,453.4990791896869,0.3843626642124425,0.5917232688412917,13.48819418435883,124482.42271393428,340494.24282982387,621833.0,4.4,332.633,8152.7,10202.8,403.99981915274304,394.656233435352,1048.34408400125,952.090692776591,1647.29509840789,419.2,305.5837399819,825.5641261634979,347.808495043413,38.16,0.252,,5.33
nyc,1.0,2024-06-30,3624.7152168965385,678373.3334378878,252.0,452.3809523809524,0.3838906720216787,0.5866810317878194,13.516481810978911,124651.04351124636,345397.95742035843,646667.0,4.6,334.782,8245.7,10217.7,401.57400417092697,395.603989286097,1050.46316751678,952.0984337785608,1656.0502049791,424.8,300.130319838425,825.361582881827,347.33093465946604,38.76,0.288,,5.33
nyc,1.0,2024-07-31,3648.491921587132,681005.5173402767,251.0,422.41379310344826,0.3834443744723071,0.5845418124171231,13.537976275679805,124825.61364960184,348269.690364056,665000.0,5.3,335.642,8229.2,10208.1,396.65456407939297,396.08147860669504,1048.12508804796,958.092940864406,1651.8124418209,411.3,292.524607308218,823.892049590055,347.591472094614,38.15,0.288,,5.33
nyc,1.0,2024-08-31,3660.48296620159,684634.5172174334,272.0,510.2599319183306,0.382998252340519,0.5711941879108849,13.579083010902044,125004.72869604344,359389.5633155072,675000.0,5.3,336.534,8190.2,10223.0,398.78962224661103,397.098983069732,1049.47157749616,957.213319713568,1637.79263219629,409.5,298.01267759495,822.7165929845579,347.533142189061,38.2,0.276,,5.33
nyc,1.0,2024-09-30,3635.211984397242,688761.0182102983,233.0,468.9655172413793,0.3825858121927481,0.5602672107301614,13.626311897137846,125188.88421233716,368971.8480053598,670000.0,4.3,337.889,8151.5,10234.3,396.02741424782494,396.34396093775706,1053.21945534445,950.039330558836,1632.53333186568,428.7,293.932103268442,824.717271210689,347.400741885849,39.02,0.273,,5.13
nyc,1.0,2024-10-31,3624.965849086137,692557.0478503382,221.0,412.9011111111111,0.3840159354400053,0.5737352851634809,13.697909535932023,125656.84598170896,361387.8295221904,663000.0,4.4,338.166,8207.8,10236.0,394.87846856988097,397.040729952124,1053.80950596569,949.5071329602127,1633.31485466173,434.6,293.85011733033,822.515075076389,347.173659115848,38.93,0.274,,4.83
nyc,1.0,2024-11-30,3632.439220375953,695400.590418128,225.0,437.6286764705882,0.3861497062356837,0.5924678297850691,13.754196780531206,126355.05374729451,350288.20743361616,656583.0,4.4,338.535,8248.9,10240.8,395.186629822212,396.7131005759739,1055.09897622299,948.109221485067,1634.47386001648,440.4,289.63905198242696,823.317694256966,347.067511377746,38.97,0.262,,4.64
nyc,1.0,2024-12-31,3674.384407332434,696996.1368087349,,,0.3883380975676477,0.5900104004011882,13.790444738699296,127071.13432408943,352887.6330936282,,,,,,,,,,,,,,,,0.272,,4.48
la,2.0,2015-01-31,2468.3079929988294,519087.006293986,,,0.3491472371315153,0.482547145524123,16.141744699295355,71935.13019921817,331611.6118257098,517750.0,7.2,239.724,4296.104257629088,5752.3,3.6,302.350927491128,542.4480518231691,675.6648681383671,875.272919912061,199.794064495844,221.277542219727,327.856690908066,529.783204813398,27.1,0.216,13226.215,0.11
la,2.0,2015-02-28,2482.0212338341216,521057.23943453823,,,0.3499319090725714,0.4843698485134147,16.1451826149062,72332.63988859509,331361.2654096875,520250.0,6.8,241.297,4312.14082229182,5769.5,3.5,302.75706067970503,543.237710483398,678.831348146584,877.406845156131,200.457855426407,226.41065413845,328.870771541478,528.0901871731049,27.15,0.216,13226.215,0.11
la,2.0,2015-03-31,2500.72061045734,521576.7328506622,,,0.3512029873709165,0.4861895066984544,16.11741867250671,72774.26987263704,330146.7642155197,528167.0,6.5,243.738,4322.53224135466,5783.2,3.5,302.740795278163,544.156616008706,680.479970136817,877.749432707018,203.815122025242,227.75833516041496,329.326472766285,527.3999996942131,27.06,0.215,13226.215,0.11
la,2.0,2015-04-30,2510.9065269584235,521751.09287317167,,,0.3522171874910698,0.4809013559818458,16.083256124460323,73160.59272998101,334311.47245748295,542917.0,6.2,243.569,4329.57091425526,5790.6,3.4,302.62275910810894,546.49036748861,682.524920224546,881.5758645282871,202.220433825096,227.629931603903,329.93212196557204,527.724386862062,27.02,0.217,13226.215,0.12
la,2.0,2015-05-31,2534.8673157045614,522325.7421946269,,,0.3527734074643236,0.4875798493196119,16.060365470008968,73471.68586279618,329481.9906242508,552083.0,6.3,246.093,4336.01861446328,5800.2,3.3,302.680479853528,542.18250064577,684.522633707894,882.027011336534,202.806982097168,229.234468549301,330.67485466026403,527.861980039807,27.08,0.217,13226.215,0.12
la,2.0,2015-06-30,2552.722583175347,523540.4099556261,,,0.3528577443085027,0.4930197051578854,16.03284989191696,73797.09944947781,326129.4821795414,559667.0,6.4,245.459,4347.68230781394,5816.1,3.3,302.54848777882097,547.232285859574,686.56342421127,883.470151381214,203.690613423199,232.945349536054,331.43178303567294,527.0000922081459,26.92,0.206,13226.215,0.13
la,2.0,2015-07-31,2572.9295912255056,524162.7443449471,,,0.3532432438873196,0.4943764088369742,15.985305643019302,74205.04783563093,325517.6461652821,561667.0,6.7,247.066,4372.400947299029,5842.2,3.3,303.794354975893,549.383289042394,692.885836343336,886.182234642702,204.544155594095,233.561702947282,332.92605526169,528.588779645763,26.92,0.206,13226.215,0.13
la,2.0,2015-08-31,2584.2526643585475,522688.1006014698,,,0.3537736080929936,0.484934366439643,15.877657588075262,74653.20923958457,331781.46276229713,563333.0,6.2,246.328,4378.53729086767,5859.9,3.2,303.752360057139,550.487036732518,694.2098376807021,885.720311762381,205.67675195995,233.91445207008096,334.032426100695,527.971476387463,27.14,0.205,13226.215,0.14
la,2.0,2015-09-30,2594.029550577485,519213.1055494305,,,0.3544719399818462,0.4793987658378438,15.713269618440208,75152.24062931094,333914.02542680694,560000.0,5.7,245.431,4389.6598060814895,5873.0,3.3,303.716128338171,552.02096903209,697.084147593096,886.180130679904,206.732287642747,235.51145617504395,334.320225386914,527.069260679244,26.93,0.205,13226.215,0.14
la,2.0,2015-10-31,2597.7065552701,515057.2974888888,,,0.3548484104414033,0.4700519137502271,15.533010840726478,75587.2373586558,338797.78225163766,555000.0,5.5,245.812,4416.3261395142,5897.8,3.2,303.862718769252,553.4728870642849,701.6962056712781,895.000858693268,207.485814521008,240.566848882252,335.860017410662,526.5702115822729,27.09,0.213,13226.215,0.12
la,2.0,2015-11-30,2591.273089854422,510775.6940222205,,,0.3554394216850489,0.4708121061151188,15.348924509139122,76066.70576236372,335375.4837182317,554000.0,5.3,245.711,4416.57902790354,5902.2,3.1,303.699829031477,552.712967173647,703.427211596888,891.8081545497639,208.882154494403,241.592943251934,335.239499291004,525.509046173916,27.28,0.213,13226.215,0.12
la,2.0,2015-12-31,2594.521318074871,506911.4294571085,,,0.3560689025675034,0.4666061942432403,15.177520429459973,76542.12448695008,336192.1934040533,553333.0,5.1,245.357,4421.824243445612,5907.8,3.0,303.424360943878,553.6777656766179,707.419644824793,893.206309162471,208.764112060838,238.31469828860293,335.46314747045,524.886449773633,27.16,0.209,13226.215,0.24
la,2.0,2016-01-31,2608.38819000417,509620.9522689813,,,0.3563246211280453,0.4642932218727101,15.186466242198968,76941.39577049318,339843.13028865063,553333.0,5.4,247.155,4450.122187566861,5931.4,3.0,303.70105196038094,552.527040458488,711.389182119157,900.75203737778,210.205747264747,250.876372519124,335.812890211197,524.6687464452269,27.46,0.213,13259.142,0.34
la,2.0,2016-02-29,2631.774788176874,519024.93709432177,,,0.3563600121727444,0.4612032499150061,15.385347146980427,77275.35299200163,348824.8064888611,551333.0,5.2,247.113,4457.80095211183,5944.3,3.0,303.288442598762,554.1486169204529,712.641802191846,902.698692356333,211.516932724155,252.64986376929292,336.38079192259494,524.2068138857541,27.66,0.213,13259.142,0.38
la,2.0,2016-03-31,2653.1601486035747,531945.3329885383,,,0.3561852931890172,0.4714732964728275,15.691796047053977,77520.26162697963,348895.5523785486,557667.0,5.0,247.873,4450.83989645795,5936.8,2.9,301.62897341134,554.798100893224,712.923130788501,895.102196453552,212.94148193469,250.578332057294,336.215473167427,522.5226761840552,27.51,0.213,13259.142,0.36
la,2.0,2016-04-30,2667.143252832825,541524.3659582044,,,0.3561277215459034,0.4739104261848718,15.908964150185938,77788.17138087774,353394.8463626502,571000.0,4.8,248.368,4493.11521107586,5978.2,2.8,303.156700735365,555.0888268962569,717.783700983819,902.055152885613,214.78536941113896,262.37378056862303,338.28173618406294,523.735936461229,27.76,0.211,13259.142,0.37
la,2.0,2016-05-31,2692.870433148915,547290.3397092443,,,0.3564055273711995,0.47689788491915,16.02108284899243,78134.91938632097,354891.8809993154,587833.0,4.5,249.554,4493.645507286071,5985.7,2.7,303.047724064858,555.3158837388729,717.6601370327111,901.8063428460512,215.32036922414505,268.13804459470293,337.858961222164,522.5933293507891,28.06,0.211,13259.142,0.37
la,2.0,2016-06-30,2709.087113771337,551886.3188636805,,,0.3568069770892774,0.477558932966835,16.0932733846672,78541.11141478602,357540.03227679775,600167.0,5.2,249.789,4483.082089935248,5964.5,2.7,301.546885362365,548.01791058485,717.6424332314609,901.179483359518,215.971648859042,259.024553628032,337.173639344688,519.742626006728,27.68,0.21,13259.142,0.38
la,2.0,2016-07-31,2722.4340003882407,552381.5829858367,,,0.3571773785747734,0.4706350035826052,16.044317197940686,78946.57813476252,363824.1461797933,603500.0,5.5,249.784,4503.43399014382,5995.9,2.7,304.052340635758,554.974502828559,722.9439213303209,904.020605448913,218.43238033554692,257.95469767606096,338.769625627184,519.630905479993,27.75,0.21,13259.142,0.39
la,2.0,2016-08-31,2722.591530582836,548703.513583105,,,0.3570996682817107,0.465696523550105,15.877642784104427,79250.0129325527,365516.7891448495,606000.0,5.4,249.7,4505.45695125086,5997.9,2.8,303.899382916875,557.88715517212,725.5534213135402,904.092914443206,219.327176039655,256.613384321576,339.048562248707,518.469693847578,27.76,0.21,13259.142,0.4
la,2.0,2016-09-30,2722.422411659731,541827.9229967009,,,0.3573667117804477,0.459800360183535,15.632136862142438,79577.62771065117,365816.8453100282,601833.0,5.2,250.145,4512.4747573635495,6007.3,2.7,303.941471801404,559.288212783324,729.2114129080321,909.320441933084,219.40047709839504,252.85770482028497,339.427352972171,518.7648271065921,27.95,0.21,13259.142,0.4
la,2.0,2016-10-31,2716.6561775545224,536895.1339476333,,,0.3575248325335152,0.4549511380757425,15.446378325281376,79873.77391057742,366643.92184762063,600750.0,5.0,251.098,4518.63386752889,6016.3,2.8,302.217255744817,559.9206296201451,730.829212937543,909.226711296889,217.469083342322,248.182712822146,339.091553238678,517.235515605601,28.39,0.222,13259.142,0.4
la,2.0,2016-11-30,2712.0004123245003,535677.179599912,,,0.357771493999065,0.4650430734292211,15.363558512618384,80201.42498618343,356714.5506853992,596083.0,4.6,250.185,4524.89745170644,6021.1,2.7,301.74658208775094,559.419403899926,732.1218724190419,911.1395273624272,218.47431067898603,252.16220915407496,339.660040519786,517.42151206421,28.17,0.19,13259.142,0.41
la,2.0,2016-12-31,2710.637596507238,537471.1144822723,,,0.3576253465404208,0.4828032308839695,15.350572635539647,80511.1647624702,343028.7950361656,592250.0,4.6,250.189,4528.23794053193,6026.5,2.6,301.951965666222,559.9197174586519,732.8739896300609,910.615238285587,220.417338424613,249.012452495199,339.714267758986,516.97365493238,28.25,0.19,13259.142,0.54
la,2.0,2017-01-31,2730.7700363168883,545612.7907225564,,,0.3583272753703568,0.4808001912269349,15.509441490327731,81029.62177098743,350110.8371153292,590000.0,5.0,252.373,4518.68511910809,6019.4,2.5,301.800219062759,561.22932979262,730.7565815095181,906.624329951791,221.585828105604,237.790648197447,340.293484469474,517.971463073404,28.74,0.184,13266.524,0.65
la,2.0,2017-02-28,2754.111871704681,557648.9881797876,,,0.359095428110642,0.4895858376601824,15.778890495261685,81545.12909409445,351002.81806273485,590917.0,4.8,253.815,4529.690089368951,6023.9,2.5,301.5478749339,560.7107363013312,730.2480420493971,908.833083988798,220.51109122975896,252.15952376476892,339.925363805617,514.5904238257609,28.5,0.184,13266.524,0.66
la,2.0,2017-03-31,2787.0328406224576,571638.7088108663,,,0.3604021675075615,0.5005898412355789,16.104663440490114,82172.48919917333,351435.6585591415,598917.0,4.5,254.525,4533.9944262954405,6031.8,2.6,302.620771857794,562.282171845076,736.717015083672,910.945745263371,224.446727429224,233.765469641726,340.245389437531,514.010953499689,28.33,0.184,13266.524,0.79
la,2.0,2017-04-30,2811.6000944673515,581575.2661863711,,,0.3608229932541457,0.5000787932041438,16.317654191233036,82608.66340430625,358415.31182596256,609583.0,4.2,254.971,4545.2199608997,6043.0,2.7,302.96702317266494,562.2763891713049,738.854008511274,908.209188696575,224.74332450488492,236.982194105681,341.15803634512093,512.792039087028,28.65,0.186,13266.524,0.9
la,2.0,2017-05-31,2835.2442787301784,588310.9719774876,,,0.3609957298056624,0.502068536324616,16.439891791164477,82991.70032434993,361239.1771936753,623333.0,4.2,255.674,4554.25384690436,6056.6,2.7,303.286585233276,564.078491544451,741.3047975809019,913.817928423231,225.82726128565105,239.804981671968,341.793794314726,512.240831556403,28.38,0.186,13266.524,0.91
la,2.0,2017-06-30,2845.404769611549,593307.9007090215,,,0.3606058684983262,0.4992608263234579,16.50969964685985,83263.38247740881,366836.7204667986,633667.0,4.6,255.275,4563.16890757731,6067.0,2.7,303.234957382863,564.123821521833,743.719174845526,917.022337715293,226.48745702816,237.273705769784,341.886272230618,511.814036579921,28.32,0.178,13266.524,1.04
la,2.0,2017-07-31,2854.098644360069,594401.2059854375,,,0.360305694365219,0.500930151195762,16.46936541634276,83558.17780692942,366088.37201548985,643000.0,5.1,256.023,4575.18503442889,6076.7,2.5,302.485560327995,559.890110757038,744.496571174051,922.911953867189,227.003120178751,239.299931932054,341.60400587456,510.686841326496,28.79,0.178,13266.524,1.15
la,2.0,2017-08-31,2852.519568194767,594289.4851519563,,,0.3597425383232037,0.4946266888462317,16.390559093455444,83810.27850374533,371147.09135851625,643333.0,5.0,256.739,4582.276364806409,6085.0,2.5,302.28303231994704,562.0937832164769,747.5289768882302,925.3714153703752,227.306866871349,238.06173124987205,341.342964327929,510.398559374526,28.5,0.178,13266.524,1.16
la,2.0,2017-09-30,2860.341412361008,594051.6615059093,,,0.3592562383695562,0.4884114852637406,16.293979342781665,84145.85499443172,376110.6481769686,643333.0,4.4,257.89,4598.796803177591,6100.1,2.5,302.77339041422,563.2841874264669,747.656875899761,930.266319394896,228.339213151246,243.38633018747296,342.479718775706,509.1745033753379,28.77,0.178,13266.524,1.15
la,2.0,2017-10-31,2857.205893629572,597610.6000644086,,,0.3585486695767882,0.4924866103574894,16.297728495850734,84439.68209715208,374742.3239059916,636667.0,4.2,258.883,4606.67512230761,6114.1,2.5,303.031944287751,564.347285517012,749.193228649044,927.405053464239,229.52980068426297,244.437591203258,342.500608219533,508.6879133506099,29.09,0.187,13266.524,1.15
la,2.0,2017-11-30,2869.0230699450035,601950.5245059817,,,0.3582898244316051,0.494465749062396,16.325798242358626,84826.49813428594,375754.24220375385,635000.0,4.1,259.135,4606.39879128314,6113.4,2.5,303.27055737193297,566.382772196096,750.2179128070941,927.372534160683,228.964342480303,242.50510036396705,342.016368726211,508.18175721967697,28.74,0.186,13266.524,1.16
la,2.0,2017-12-31,2869.0012388214072,607228.6926517688,,,0.3580841405109162,0.4976117771106952,16.391373953093776,85155.14159806019,376389.5629476936,632250.0,4.0,259.22,4620.006335573768,6127.6,2.5,303.74088168956,566.302865634073,751.358893946034,929.874806916746,230.372595525563,247.551577012433,342.98810387235,507.63590871976896,29.0,0.187,13266.524,1.3
la,2.0,2018-01-31,2884.602510313994,613983.7590219285,218.0,407.2293943216632,0.3581701895058152,0.4993486859137923,16.500037009951104,85547.59023485202,379276.5532603695,630583.0,4.5,,4637.333636029572,6148.7,2.5,304.921403161393,567.900769679512,754.2438148860538,935.587168243229,228.204848562458,245.19030900912,343.223710355113,506.14173483087296,29.3,0.181,13237.112,1.41
la,2.0,2018-02-28,2896.7164995961307,621942.5043661009,228.0,428.2655246252677,0.3583054905828001,0.5175499025605367,16.648777933860078,85941.86791878477,369387.8220488335,635917.0,4.3,,4638.87154272318,6147.8,2.5,305.21223457804297,569.242058603972,755.1852887983939,935.445259289072,228.804912528932,246.74466892466305,343.690438404877,505.674011147064,29.38,0.181,13237.112,1.42
la,2.0,2018-03-31,2920.3419409428907,629230.9108529646,367.0,446.1119157913575,0.3575932991299779,0.5267696019768832,16.77555335753373,86182.59630548349,366875.2362431698,647000.0,4.1,,4648.31270072396,6154.0,2.4,305.403849890614,568.611646609103,755.7456872443261,939.1546898271248,230.32693898313096,245.74461983651,343.85077961830706,505.72065002481,29.39,0.181,13237.112,1.51
la,2.0,2018-04-30,2940.497053949965,634617.8103368838,257.0,451.8863204559848,0.3569175839571623,0.5300764812591571,16.847857404278773,86452.51896163024,367861.0561213687,659667.0,3.9,,4645.318147876649,6151.8,2.4,305.641082284934,569.097451249717,756.4788114291779,944.7437854481772,231.300568545717,237.935263669645,343.046070585745,504.121686818506,29.82,0.18,13237.112,1.69
la,2.0,2018-05-31,2955.925248926335,639010.3083339642,275.0,500.0,0.3559351792899691,0.5370804218352963,16.89050748327951,86636.4079090971,365254.72848417785,671000.0,3.8,,4635.9716046677295,6145.7,2.4,306.11742433635897,568.71210502895,756.8186355930859,944.412632689333,231.452202668922,236.094263230707,343.093280702824,503.75313497575297,29.61,0.18,13237.112,1.7
la,2.0,2018-06-30,2969.591031839931,642371.566201385,287.0,490.9092935642792,0.3559915668534001,0.5369909686792551,16.912888272264244,87014.8725086861,367391.7971717077,677667.0,4.5,,4653.97247365199,6163.1,2.5,305.90686236508,569.6606882149459,756.9214856862732,949.315330426706,232.434612059533,241.79561661974492,343.319991619794,503.3892370814981,29.61,0.178,13237.112,1.82
la,2.0,2018-07-31,2977.5316681517843,645803.8487022142,246.0,485.82995951417,0.3558779314276978,0.535805510983485,16.941282080310632,87341.98446868727,370483.8532869092,683333.0,4.7,,4655.84657624832,6167.5,2.5,306.40993330721403,566.649592347325,759.34525013862,949.949831245648,233.20611410791096,240.13067470083092,342.951756281364,503.793542811234,30.04,0.182,13237.112,1.91
la,2.0,2018-08-31,2979.9325973743616,651243.6815864575,278.0,501.7811286269134,0.35602801043924,0.5392144511523721,17.016870026656427,87740.9609738304,371171.4235266196,681667.0,4.6,,4670.300834956621,6181.1,2.5,306.168859832981,569.730727360131,760.0018268029821,953.940021526643,234.24370251293,242.414880538387,342.649026329055,502.995871986252,30.02,0.182,13237.112,1.91
la,2.0,2018-09-30,2982.8960213123446,658592.1824091722,180.0,515.5467366557045,0.3557289470008564,0.5468008998619632,17.140075648449283,88030.3554607612,369798.4942884036,676667.0,4.2,,4668.54514224395,6184.3,2.5,306.19697416914494,571.145403192988,760.9110580396649,956.703649589091,235.693566828065,243.746016189892,341.605607395136,502.940401075524,30.5,0.17,13237.112,1.95
la,2.0,2018-10-31,2986.0381421893,666619.0748520385,215.0,503.3112582781457,0.3556911554916672,0.5610487395424661,17.274014405528757,88385.1903045392,363836.94832331897,671000.0,4.1,,4681.7483561319295,6198.9,2.5,306.40750020562893,571.100331355009,762.2972501117939,964.122323612486,236.28938552915096,240.020575504208,341.366667335914,502.55801678123504,30.48,0.184,13237.112,2.19
la,2.0,2018-11-30,3003.4606316289114,672246.0135805826,205.0,429.14793631872726,0.3556394669175394,0.565145974481323,17.3465427744641,88740.7284178515,364044.1311729191,665167.0,4.0,,4684.52753213132,6200.2,2.5,306.563734944996,571.033603873408,763.8548059985058,966.541374500598,236.63359561478,238.006181669528,340.301566311353,502.295853172602,30.51,0.184,13237.112,2.2
la,2.0,2018-12-31,3009.1547254892293,675149.6031869975,210.0,480.40693293142425,0.355458144390524,0.5536633812858792,17.34631756098317,89089.72036389368,374171.046641208,654833.0,4.1,,4697.769045747071,6214.6,2.5,306.199810802287,574.289325050876,767.664752834424,969.595967844758,236.38828516440697,242.484719898,339.58836689478403,501.707608252941,31.01,0.184,13237.112,2.27
la,2.0,2019-01-31,3021.572304534613,672551.5997664385,180.0,463.1191428571428,0.3545713562197712,0.5460101100427791,17.204617802212194,89271.46593891484,378403.26147469785,647167.0,4.6,,4698.31669760367,6216.5,2.5,304.672331075799,571.4440282174389,767.142982077008,969.266240259121,239.045839610174,243.65197731476,340.52203293568,502.78414517404894,31.18,0.183,13182.453,2.4
la,2.0,2019-02-28,3023.43991036776,665977.7480721525,184.0,425.30449186397743,0.3537120976015886,0.5341688006993748,16.967068821435316,89437.06591467667,383661.3471434411,643000.0,4.1,,4712.77891151312,6222.4,2.5,304.859262009808,573.225936148677,769.1323120667558,973.145505310612,238.15721144760897,248.242152620545,340.77251469798694,502.785620438974,31.27,0.183,13182.453,2.4
la,2.0,2019-03-31,3049.571483886999,658140.2302637509,261.0,478.2652025802711,0.3532534725101969,0.521013105415811,16.697823018252024,89692.36101766957,389378.4909378661,653333.0,4.1,,4716.808815030779,6229.2,2.4,304.605358448531,572.801875922904,771.1334808126669,974.901209996108,239.777390760786,243.918250242386,340.85095243705894,502.9046308094111,31.26,0.185,13182.453,2.41
la,2.0,2019-04-30,3062.91755464935,653260.9623864874,245.0,484.1315726861765,0.3530097836759024,0.509391537956857,16.500652943899148,90012.43090614973,395952.8506518734,666333.0,3.7,,4707.4108157810315,6220.6,2.5,304.122113496279,572.842037216748,771.449273021372,972.3795669260312,241.43599467363296,234.815582199414,340.274844394105,502.427678173249,31.49,0.186,13182.453,2.42
la,2.0,2019-05-31,3088.8167031570147,650942.9868873762,234.0,502.2602661534079,0.3531604936035802,0.5023463115897531,16.37223662709766,90403.33638866972,400373.7276443789,676333.0,3.7,,4706.775153993,6221.5,2.4,303.778824863061,571.4690570349669,774.025797169911,974.2036766754,243.476249501276,235.46965750144096,340.295855440402,501.643449644561,31.3,0.186,13182.453,2.39
la,2.0,2019-06-30,3094.840291007084,649916.5703612835,195.0,492.4675385559767,0.3535262053130868,0.4883486536240182,16.307584716952274,90675.65831707612,412400.4739154963,683667.0,4.2,,4723.21021343713,6233.3,2.4,303.200684055992,572.1374242310728,775.7136690730722,976.151159583644,243.248618863708,240.68375690149105,341.239959664868,502.237033035666,31.52,0.189,13182.453,2.38
la,2.0,2019-07-31,3104.474026844892,650971.9222565276,238.0,544.9101796407185,0.3540599827277986,0.4865584962611457,16.30196934230431,90961.83667395543,414625.87644505966,690667.0,4.5,,4725.0757971228495,6238.1,2.4,302.90777186992,570.5458392691539,775.164819113246,976.567716794876,243.41915960463905,238.65395917569896,342.256751911456,501.606305078806,31.54,0.191,13182.453,2.4
la,2.0,2019-08-31,3100.044517942621,654962.9986118171,185.0,571.9921104536489,0.3545934073473036,0.4821198190021652,16.37613198816779,91223.34926520604,421605.1219655149,690667.0,4.4,,4735.29984329412,6240.1,2.4,302.765725193103,569.909414571889,773.5713620150922,979.559143808704,244.127547256345,241.288879879311,343.078699620048,501.657881096256,31.63,0.187,13182.453,2.13
la,2.0,2019-09-30,3099.8775631223525,661411.6750947963,173.0,534.0280204894402,0.3558151080868511,0.4863521392987076,16.539912173211746,91508.2330123904,421846.2230881025,688667.0,4.0,,4742.89249368533,6251.1,2.4,301.636425022217,570.957973421636,777.265631489109,979.534066699007,243.77912510686,250.769397597924,342.604091018921,500.649377393404,32.09,0.188,13182.453,2.04
la,2.0,2019-10-31,3102.3556483980296,668322.4029930235,161.0,612.8696305401899,0.3570106669041513,0.495277737783003,16.719408438499283,91761.8805107601,417854.9725822158,682000.0,4.0,,4744.79410929405,6250.3,2.3,301.59852062977404,570.819258080521,780.3628135974003,979.4971356396928,243.38801154073,238.70593925351,342.78672829467,498.41127860354896,31.94,0.19,13182.453,1.83
la,2.0,2019-11-30,3108.7557814960933,674600.7515758582,164.0,531.7967292964634,0.357946937279282,0.5003719085747121,16.883673415001375,91950.49942174596,417202.57528571336,682000.0,3.9,,4763.127817248391,6270.8,2.3,301.855619493478,572.0726899964569,781.52286228464,983.358295731531,245.56883120371296,242.14305921964,343.26398632374,498.92469740861503,32.05,0.19,13182.453,1.55
la,2.0,2019-12-31,3115.840832946501,680185.3446526829,203.0,465.8484246802041,0.3589587402050769,0.5058370296263107,17.03158039896725,92170.15398873876,415826.7721076851,683667.0,3.8,,4765.62057052459,6269.6,2.3,302.052046082103,573.4020359476731,782.8374336770661,982.563339063121,245.33371145309897,239.67999631743,343.843986059528,499.064944285525,32.34,0.19,13182.453,1.55
